"","votereg","age","female","nohighschool","collegeorhigher","nonwhite","married","employed","republican","democrat","independent","partisanship","impeach"
"4487",1,65,1,0,1,0,1,0,0,1,0,"Democrat",1
"4488",1,51,1,0,1,0,1,1,0,0,1,"Independent",1
"4489",1,74,1,0,1,1,0,0,0,0,1,"Independent",1
"4490",1,64,0,0,1,0,1,1,1,0,0,"Republican",0
"4492",1,56,0,0,1,0,1,1,0,0,1,"Independent",0
"4493",1,56,0,0,1,1,1,0,1,0,0,"Republican",0
"4495",1,58,0,0,1,1,0,0,0,1,0,"Democrat",1
"4497",1,59,0,0,1,0,0,0,0,1,0,"Democrat",1
"4498",1,46,0,0,1,0,1,0,0,0,1,"Independent",0
"4499",1,56,0,0,1,0,0,1,1,0,0,"Republican",0
"4500",1,76,1,0,1,1,0,0,0,1,0,"Democrat",1
"4501",1,56,1,0,1,1,0,0,0,1,0,"Democrat",1
"4502",1,62,0,0,1,1,0,1,0,0,1,"Independent",0
"4503",1,49,1,0,1,0,1,1,0,0,1,"Independent",0
"4504",1,68,0,0,1,1,1,0,0,0,1,"Independent",1
"4505",1,68,1,0,1,0,0,1,1,0,0,"Republican",0
"4506",1,68,1,0,1,0,0,0,0,1,0,"Democrat",0
"4507",1,69,1,0,0,0,1,0,1,0,0,"Republican",0
"4508",1,80,1,0,1,0,1,0,0,1,0,"Democrat",1
"4509",1,66,1,0,1,1,0,0,0,0,1,"Independent",0
"4510",1,60,1,0,1,0,0,1,1,0,0,"Republican",0
"4511",1,63,1,0,1,0,0,1,0,1,0,"Democrat",1
"4512",1,64,1,0,1,0,0,1,0,1,0,"Democrat",1
"4513",1,66,1,0,1,1,1,1,0,1,0,"Democrat",1
"4514",1,73,1,0,1,0,1,0,0,1,0,"Democrat",1
"4515",1,51,0,0,1,0,0,1,0,1,0,"Democrat",1
"4516",1,62,0,0,1,0,1,1,0,0,1,"Independent",1
"4517",1,56,0,0,1,0,0,1,0,1,0,"Democrat",1
"4518",1,69,1,0,1,1,0,0,0,1,0,"Democrat",1
"4519",1,55,1,0,1,0,0,1,0,0,1,"Independent",0
"4520",1,59,0,0,1,0,0,1,1,0,0,"Republican",0
"4521",1,77,1,0,1,0,1,0,1,0,0,"Republican",0
"4522",1,75,1,0,1,0,0,0,0,1,0,"Democrat",1
"4523",1,82,1,0,1,0,1,0,1,0,0,"Republican",0
"4524",1,60,1,0,1,0,1,1,1,0,0,"Republican",0
"4525",1,31,1,0,1,0,0,1,0,0,1,"Independent",0
"4527",1,58,1,0,1,0,0,0,0,1,0,"Democrat",1
"4528",1,40,0,0,1,0,1,0,0,1,0,"Democrat",1
"4530",1,62,0,0,0,0,0,1,0,0,1,"Independent",0
"4531",1,53,0,0,1,0,1,1,1,0,0,"Republican",0
"4532",1,64,0,0,1,0,0,1,1,0,0,"Republican",0
"4533",1,40,1,0,1,0,0,0,0,0,1,"Independent",1
"4534",1,63,0,0,1,0,1,0,0,1,0,"Democrat",1
"4535",0,33,1,0,1,1,1,0,0,0,1,"Independent",1
"4536",1,60,1,0,1,0,0,1,0,1,0,"Democrat",1
"4537",1,50,0,0,1,0,0,1,0,0,1,"Independent",0
"4538",1,42,1,0,1,0,1,1,1,0,0,"Republican",0
"4539",1,54,1,0,1,0,0,0,0,0,1,"Independent",0
"4540",1,70,1,0,1,0,1,0,0,1,0,"Democrat",1
"4541",1,60,0,0,1,0,0,1,0,1,0,"Democrat",1
"4542",1,61,0,0,1,0,0,0,0,1,0,"Democrat",1
"4543",1,51,0,0,1,0,1,1,0,1,0,"Democrat",1
"4544",1,72,1,0,0,0,0,0,1,0,0,"Republican",0
"4545",1,61,0,0,1,0,1,1,1,0,0,"Republican",0
"4546",1,68,1,0,0,1,0,1,0,0,1,"Independent",0
"4547",1,49,1,0,0,0,1,1,1,0,0,"Republican",0
"4548",1,57,0,0,1,1,0,1,0,0,1,"Independent",1
"4549",1,83,0,0,1,1,0,0,1,0,0,"Republican",0
"4550",1,64,1,0,0,0,1,1,1,0,0,"Republican",0
"4553",1,50,1,0,1,0,1,1,1,0,0,"Republican",1
"4555",1,74,0,0,0,1,1,0,1,0,0,"Republican",0
"4556",1,58,0,0,1,0,0,1,0,1,0,"Democrat",1
"4557",1,70,0,0,1,1,1,0,0,1,0,"Democrat",1
"4558",1,66,1,0,1,0,0,0,0,1,0,"Democrat",1
"4559",1,59,1,0,1,1,1,0,0,1,0,"Democrat",1
"4560",1,67,1,0,1,1,1,0,0,1,0,"Democrat",1
"4561",1,62,1,0,1,0,1,0,0,0,1,"Independent",0
"4562",1,63,1,0,1,1,0,0,0,1,0,"Democrat",1
"4563",1,47,0,0,1,0,1,0,0,1,0,"Democrat",1
"4564",1,72,1,0,1,0,1,0,1,0,0,"Republican",0
"4565",1,64,1,0,1,0,1,0,0,1,0,"Democrat",1
"4566",1,45,0,0,1,0,0,1,0,0,1,"Independent",1
"4567",1,70,1,0,1,0,0,0,0,0,1,"Independent",0
"4568",1,66,1,0,1,0,0,1,1,0,0,"Republican",0
"4569",1,48,0,0,1,0,0,1,1,0,0,"Republican",1
"4570",1,50,1,0,1,0,1,1,1,0,0,"Republican",0
"4571",1,35,1,0,1,0,0,1,0,1,0,"Democrat",1
"4572",1,72,1,0,1,1,0,0,0,1,0,"Democrat",1
"4573",1,56,0,1,0,0,0,0,1,0,0,"Republican",0
"4574",1,63,0,0,1,0,1,0,1,0,0,"Republican",0
"4575",1,54,1,0,1,1,1,0,0,0,1,"Independent",0
"4576",1,53,0,0,1,1,1,1,0,0,1,"Independent",1
"4577",1,72,1,0,1,1,0,0,1,0,0,"Republican",0
"4579",0,51,1,0,1,1,0,1,1,0,0,"Republican",0
"4581",1,58,0,0,1,0,1,0,1,0,0,"Republican",0
"4582",1,71,1,0,1,0,0,0,0,1,0,"Democrat",1
"4583",1,70,1,0,1,1,0,0,0,1,0,"Democrat",1
"4585",1,38,0,0,1,0,1,1,0,0,1,"Independent",0
"4586",1,59,1,0,1,0,1,0,0,1,0,"Democrat",0
"4588",1,67,1,0,1,0,1,0,0,1,0,"Democrat",1
"4589",1,78,1,0,1,0,0,0,0,1,0,"Democrat",1
"4590",1,56,1,0,1,0,0,0,1,0,0,"Republican",0
"4591",1,63,0,0,1,1,1,0,1,0,0,"Republican",0
"4592",1,56,1,0,1,0,1,1,1,0,0,"Republican",0
"4593",1,60,0,0,1,1,1,0,0,1,0,"Democrat",1
"4594",1,60,0,0,0,0,0,0,0,0,1,"Independent",0
"4595",1,70,0,0,1,1,1,0,1,0,0,"Republican",0
"4596",1,59,0,0,1,1,0,0,0,0,1,"Independent",1
"4597",1,68,1,0,1,0,1,0,0,0,1,"Independent",1
"4598",1,57,0,0,1,0,1,1,1,0,0,"Republican",0
"4599",1,62,0,0,1,0,0,1,1,0,0,"Republican",0
"4600",1,47,1,0,1,1,0,1,0,1,0,"Democrat",1
"4601",1,37,0,0,1,0,0,0,0,0,1,"Independent",1
"4603",1,86,1,0,0,0,1,0,1,0,0,"Republican",0
"4604",0,20,1,0,1,1,0,1,0,1,0,"Democrat",0
"4605",1,61,1,0,1,0,1,0,1,0,0,"Republican",0
"4606",1,78,1,0,0,0,0,0,1,0,0,"Republican",0
"4607",1,58,1,0,0,1,0,0,0,1,0,"Democrat",1
"4608",1,59,1,0,1,0,1,1,0,1,0,"Democrat",1
"4609",1,68,1,0,1,0,1,0,0,1,0,"Democrat",1
"4610",1,63,0,0,1,0,1,1,1,0,0,"Republican",0
"4611",1,70,0,0,1,1,1,0,0,1,0,"Democrat",1
"4612",1,34,0,0,1,1,1,1,0,1,0,"Democrat",0
"4613",1,63,1,0,1,0,1,1,0,1,0,"Democrat",1
"4614",1,61,1,0,1,0,1,0,0,1,0,"Democrat",1
"4615",1,68,0,0,1,1,0,1,0,1,0,"Democrat",1
"4616",1,77,0,0,0,0,0,0,1,0,0,"Republican",0
"4617",1,61,1,0,1,0,0,1,1,0,0,"Republican",0
"4618",1,64,0,0,1,1,1,0,0,1,0,"Democrat",1
"4619",1,60,1,0,1,0,1,0,1,0,0,"Republican",0
"4620",1,70,0,0,1,1,1,0,0,0,1,"Independent",1
"4621",1,54,0,0,1,0,0,0,0,1,0,"Democrat",1
"4622",1,72,1,0,1,0,0,0,1,0,0,"Republican",0
"4623",1,63,1,0,1,0,0,1,0,1,0,"Democrat",1
"4624",1,65,1,0,1,1,0,0,0,1,0,"Democrat",1
"4626",1,33,1,0,1,0,0,0,0,1,0,"Democrat",1
"4627",0,35,0,0,1,0,1,1,0,0,1,"Independent",1
"4628",1,69,0,0,0,1,0,0,0,1,0,"Democrat",1
"4629",1,22,0,0,1,1,0,0,0,1,0,"Democrat",1
"4630",1,45,0,0,1,0,1,1,0,1,0,"Democrat",1
"4631",1,53,0,0,1,0,1,1,0,1,0,"Democrat",1
"4632",1,61,1,0,1,0,1,0,1,0,0,"Republican",0
"4633",1,83,1,0,1,0,0,0,1,0,0,"Republican",0
"4634",1,62,0,0,1,0,1,0,0,0,1,"Independent",0
"4636",1,61,0,0,1,1,1,0,0,1,0,"Democrat",0
"4637",1,67,1,0,1,1,1,0,0,1,0,"Democrat",1
"4638",1,50,0,0,1,0,1,0,1,0,0,"Republican",0
"4639",1,64,1,0,1,1,1,0,0,0,1,"Independent",1
"4640",1,50,1,0,1,1,1,1,1,0,0,"Republican",0
"4641",1,67,1,0,1,0,0,0,0,1,0,"Democrat",1
"4642",1,49,0,0,1,1,1,1,0,1,0,"Democrat",1
"4643",1,34,0,0,1,0,1,1,0,1,0,"Democrat",1
"4644",1,65,1,0,0,1,1,1,1,0,0,"Republican",0
"4645",1,61,1,0,1,0,0,0,0,1,0,"Democrat",1
"4646",1,62,0,0,1,0,0,0,1,0,0,"Republican",0
"4647",1,62,1,0,1,0,0,0,0,1,0,"Democrat",0
"4648",1,64,0,0,1,0,1,0,0,0,1,"Independent",1
"4649",0,44,0,0,1,0,0,0,0,0,1,"Independent",1
"4650",1,44,1,0,1,0,1,0,0,1,0,"Democrat",1
"4651",1,62,1,0,1,0,0,0,0,0,1,"Independent",0
"4652",1,59,1,0,1,0,1,0,0,0,1,"Independent",1
"4653",1,68,1,0,1,0,1,1,0,0,1,"Independent",1
"4654",1,63,0,0,1,0,1,1,0,0,1,"Independent",0
"4655",1,58,0,0,1,0,0,1,0,1,0,"Democrat",1
"4656",1,54,1,0,1,0,0,0,0,0,1,"Independent",0
"4657",1,63,1,0,1,0,1,1,1,0,0,"Republican",0
"4658",1,74,1,0,1,1,0,0,0,1,0,"Democrat",1
"4659",1,63,0,0,1,0,0,0,1,0,0,"Republican",0
"4660",1,31,1,0,1,1,1,0,0,1,0,"Democrat",1
"4661",0,28,1,1,0,0,0,0,1,0,0,"Republican",0
"4662",1,56,1,0,1,0,1,0,0,1,0,"Democrat",1
"4663",1,59,1,0,1,0,1,0,0,0,1,"Independent",1
"4664",1,54,1,0,1,0,0,1,1,0,0,"Republican",0
"4665",1,55,1,0,1,1,0,0,0,1,0,"Democrat",0
"4667",1,65,1,0,1,0,0,0,0,1,0,"Democrat",1
"4668",1,42,0,0,1,0,1,1,0,0,1,"Independent",1
"4669",1,55,1,0,1,0,1,1,1,0,0,"Republican",0
"4670",1,65,1,0,1,0,0,0,0,1,0,"Democrat",1
"4671",1,54,0,0,1,0,1,1,1,0,0,"Republican",0
"4672",1,68,1,0,1,0,0,0,0,0,1,"Independent",1
"4673",1,35,1,0,1,0,1,0,1,0,0,"Republican",0
"4674",1,41,1,0,1,0,1,1,0,1,0,"Democrat",1
"4675",1,43,1,0,1,1,1,0,0,1,0,"Democrat",1
"4676",1,60,1,0,0,0,1,1,1,0,0,"Republican",0
"4677",1,46,1,0,1,0,1,1,0,1,0,"Democrat",1
"4679",1,34,0,0,1,0,1,1,0,1,0,"Democrat",1
"4680",1,71,1,1,0,0,1,0,1,0,0,"Republican",0
"4681",1,59,1,0,1,0,0,0,0,1,0,"Democrat",1
"4682",1,54,1,0,1,0,0,0,1,0,0,"Republican",0
"4683",1,52,0,0,1,1,0,0,1,0,0,"Republican",0
"4684",1,62,1,0,0,1,1,0,0,0,1,"Independent",1
"4685",1,63,1,0,0,0,0,0,0,1,0,"Democrat",1
"4686",1,38,0,0,1,0,0,1,0,0,1,"Independent",1
"4688",1,65,1,0,1,0,0,0,0,0,1,"Independent",0
"4689",1,48,1,0,1,0,0,0,1,0,0,"Republican",0
"4690",1,53,1,0,1,1,1,1,0,1,0,"Democrat",1
"4691",1,65,1,0,1,1,1,0,0,1,0,"Democrat",1
"4692",0,65,0,0,1,1,0,0,0,1,0,"Democrat",1
"4693",1,70,1,0,1,1,1,0,1,0,0,"Republican",0
"4694",1,56,1,0,1,0,1,1,0,1,0,"Democrat",0
"4695",1,57,1,0,1,1,0,1,1,0,0,"Republican",0
"4696",1,71,1,0,1,0,1,0,0,0,1,"Independent",0
"4697",1,39,1,0,1,1,1,1,0,1,0,"Democrat",NA
"4698",1,63,1,0,0,0,0,1,0,1,0,"Democrat",1
"4699",1,58,1,0,1,0,1,1,0,0,1,"Independent",1
"4700",1,59,1,0,1,0,1,0,0,0,1,"Independent",0
"4701",0,70,1,0,1,1,0,0,1,0,0,"Republican",0
"4702",1,58,1,0,1,0,1,1,1,0,0,"Republican",0
"4703",1,63,1,0,1,0,1,0,1,0,0,"Republican",0
"4704",1,39,0,0,1,0,0,1,0,0,1,"Independent",0
"4705",1,55,0,0,1,0,1,1,1,0,0,"Republican",0
"4707",1,65,1,0,1,1,1,0,0,0,1,"Independent",0
"4708",0,26,1,0,0,0,0,1,1,0,0,"Republican",0
"4709",1,73,1,0,1,1,0,0,0,1,0,"Democrat",1
"4710",1,45,1,0,1,0,1,0,1,0,0,"Republican",0
"4711",1,63,0,0,1,0,1,0,0,0,1,"Independent",0
"4712",1,63,0,0,1,0,1,1,0,1,0,"Democrat",1
"4713",1,32,1,0,1,0,0,1,1,0,0,"Republican",0
"4714",1,41,1,0,1,0,1,0,0,0,1,"Independent",0
"4715",1,49,1,0,1,0,0,1,0,1,0,"Democrat",1
"4716",1,60,1,0,1,0,0,0,0,0,1,"Independent",1
"4717",1,66,0,1,0,0,0,0,1,0,0,"Republican",0
"4718",1,79,1,0,1,0,0,0,0,1,0,"Democrat",1
"4719",1,61,1,0,1,0,0,1,1,0,0,"Republican",0
"4721",1,57,1,0,1,0,1,0,1,0,0,"Republican",0
"4722",1,45,0,0,1,1,0,1,1,0,0,"Republican",0
"4723",1,78,1,0,1,1,0,1,0,0,1,"Independent",0
"4724",1,72,1,0,0,0,1,0,0,1,0,"Democrat",NA
"4725",1,63,0,0,1,0,1,0,0,1,0,"Democrat",1
"4726",1,74,1,0,1,0,1,0,1,0,0,"Republican",0
"4727",0,56,1,0,0,0,1,0,0,0,1,"Independent",0
"4728",1,35,1,0,1,0,0,1,1,0,0,"Republican",0
"4729",1,55,1,0,1,0,1,1,0,0,1,"Independent",0
"4730",1,43,0,0,1,0,1,1,0,1,0,"Democrat",0
"4731",1,68,1,0,1,1,0,0,0,1,0,"Democrat",1
"4732",1,55,1,0,1,1,1,1,1,0,0,"Republican",1
"4733",1,68,1,0,1,1,1,0,0,0,1,"Independent",1
"4734",1,64,0,0,1,0,0,0,1,0,0,"Republican",0
"4735",1,50,1,0,1,0,0,0,0,0,1,"Independent",0
"4736",1,51,1,0,1,1,0,1,0,0,1,"Independent",1
"4737",0,55,1,0,1,1,0,0,0,1,0,"Democrat",0
"4738",1,63,1,0,1,0,0,1,1,0,0,"Republican",0
"4739",1,58,0,0,0,0,1,1,1,0,0,"Republican",0
"4740",1,39,0,0,1,0,0,1,0,0,1,"Independent",0
"4741",1,75,1,0,1,0,1,1,1,0,0,"Republican",0
"4742",1,71,1,0,1,0,1,0,0,1,0,"Democrat",1
"4743",1,58,1,0,1,1,0,1,0,1,0,"Democrat",1
"4744",1,57,0,0,1,1,0,0,0,1,0,"Democrat",1
"4746",1,59,1,0,1,0,1,0,0,1,0,"Democrat",1
"4747",1,71,1,0,1,0,1,0,1,0,0,"Republican",0
"4748",0,52,1,0,1,1,1,0,1,0,0,"Republican",0
"4749",1,60,1,0,1,0,0,0,0,1,0,"Democrat",1
"4750",1,57,0,0,1,0,1,1,1,0,0,"Republican",0
"4751",0,46,0,0,1,1,0,1,0,0,1,"Independent",1
"4752",1,57,0,0,1,0,0,1,0,1,0,"Democrat",1
"4753",1,62,1,0,1,1,1,0,0,1,0,"Democrat",1
"4755",1,64,0,0,1,0,1,1,0,1,0,"Democrat",1
"4756",1,55,1,0,1,0,0,0,1,0,0,"Republican",0
"4757",1,60,1,0,1,0,0,1,1,0,0,"Republican",0
"4758",0,35,0,0,1,0,1,1,1,0,0,"Republican",0
"4759",1,64,1,0,1,0,1,0,1,0,0,"Republican",0
"4760",1,48,1,0,1,0,0,1,0,0,1,"Independent",0
"4761",1,41,1,0,0,0,0,1,1,0,0,"Republican",0
"4762",1,57,0,0,1,1,0,1,0,0,1,"Independent",0
"4763",1,73,1,0,1,0,0,1,1,0,0,"Republican",0
"4764",1,60,0,0,1,0,0,1,1,0,0,"Republican",0
"4765",1,62,0,0,1,0,0,0,0,1,0,"Democrat",1
"4766",1,69,0,0,1,1,1,0,0,1,0,"Democrat",1
"4767",1,39,0,0,1,0,0,1,1,0,0,"Republican",0
"4768",1,70,0,0,1,0,1,0,0,0,1,"Independent",0
"4770",1,65,1,1,0,1,1,0,0,1,0,"Democrat",1
"4771",0,32,1,0,1,0,0,1,0,0,1,"Independent",0
"4772",1,59,0,0,1,1,1,1,0,1,0,"Democrat",0
"4773",1,56,1,0,1,0,0,1,0,1,0,"Democrat",1
"4774",1,48,1,0,1,1,1,1,0,1,0,"Democrat",1
"4775",1,70,1,0,1,1,0,0,0,1,0,"Democrat",1
"4776",1,31,1,0,1,0,1,1,1,0,0,"Republican",0
"4777",1,60,0,0,1,0,0,0,1,0,0,"Republican",0
"4778",1,64,1,0,1,0,1,0,0,0,1,"Independent",0
"4779",1,55,0,0,1,0,1,1,0,0,1,"Independent",0
"4780",1,71,1,0,1,0,0,1,0,0,1,"Independent",0
"4781",1,59,0,1,0,1,1,1,0,0,1,"Independent",0
"4782",1,54,1,0,1,0,1,1,0,1,0,"Democrat",0
"4783",1,32,1,0,1,0,1,1,0,0,1,"Independent",0
"4784",1,72,1,0,1,0,1,0,1,0,0,"Republican",0
"4785",1,62,0,0,1,0,1,1,1,0,0,"Republican",0
"4786",1,50,1,0,1,0,1,0,1,0,0,"Republican",0
"4787",1,60,1,0,1,0,1,0,0,1,0,"Democrat",1
"4788",1,47,1,0,1,0,1,1,0,0,1,"Independent",0
"4789",0,47,0,0,1,0,1,1,1,0,0,"Republican",0
"4790",1,60,1,0,1,0,0,1,0,0,1,"Independent",0
"4791",1,63,1,0,1,0,1,0,1,0,0,"Republican",0
"4792",1,69,1,0,0,0,1,0,1,0,0,"Republican",0
"4793",1,64,1,0,1,0,1,1,1,0,0,"Republican",0
"4795",1,51,1,0,1,0,1,1,0,0,1,"Independent",0
"4796",1,57,1,0,1,0,1,1,0,0,1,"Independent",0
"4797",1,48,1,0,1,1,1,0,0,1,0,"Democrat",1
"4798",0,71,1,0,0,0,1,1,1,0,0,"Republican",0
"4799",1,45,1,0,1,0,0,1,0,1,0,"Democrat",1
"4800",1,46,0,0,1,0,0,1,0,0,1,"Independent",0
"4801",1,80,0,0,0,0,0,0,1,0,0,"Republican",0
"4802",1,55,1,0,1,0,1,1,0,0,1,"Independent",1
"4803",1,73,0,0,1,1,1,0,0,1,0,"Democrat",0
"4804",1,58,0,0,1,0,1,1,1,0,0,"Republican",0
"4806",1,32,0,0,1,0,0,1,1,0,0,"Republican",0
"4807",1,60,1,0,1,0,1,1,1,0,0,"Republican",0
"4808",1,49,0,0,1,0,0,1,0,1,0,"Democrat",1
"4809",1,59,0,0,1,0,1,1,0,1,0,"Democrat",1
"4810",1,56,0,0,1,0,1,0,1,0,0,"Republican",0
"4811",1,73,1,0,0,0,1,0,0,0,1,"Independent",0
"4812",1,58,1,0,1,0,1,1,1,0,0,"Republican",0
"4813",1,63,1,0,1,0,0,1,1,0,0,"Republican",0
"4814",1,58,0,0,1,1,1,1,0,1,0,"Democrat",1
"4815",1,53,1,0,1,0,1,1,0,0,1,"Independent",1
"4817",0,33,1,0,1,0,1,0,0,1,0,"Democrat",1
"4818",1,58,0,0,1,0,1,1,0,1,0,"Democrat",1
"4819",1,66,1,0,1,1,0,0,1,0,0,"Republican",0
"4820",1,71,0,0,1,1,0,0,0,1,0,"Democrat",1
"4821",1,62,0,0,0,0,1,0,0,0,1,"Independent",0
"4823",0,52,0,0,1,0,1,1,1,0,0,"Republican",0
"4824",1,70,0,1,0,1,1,0,0,0,1,"Independent",0
"4825",1,77,1,0,0,0,0,0,1,0,0,"Republican",0
"4826",0,20,1,0,1,0,0,0,1,0,0,"Republican",0
"4827",1,58,0,0,1,0,0,0,1,0,0,"Republican",0
"4828",1,53,1,0,1,0,0,0,1,0,0,"Republican",0
"4829",1,61,0,0,1,1,0,1,0,1,0,"Democrat",1
"4830",1,84,1,0,0,0,0,0,1,0,0,"Republican",0
"4831",1,57,0,0,0,0,1,0,1,0,0,"Republican",0
"4832",1,73,0,0,1,1,1,0,1,0,0,"Republican",1
"4833",1,55,0,0,1,1,1,1,0,0,1,"Independent",0
"4835",1,62,1,0,1,0,0,0,0,1,0,"Democrat",1
"4836",1,41,1,0,1,0,1,1,0,1,0,"Democrat",1
"4837",1,58,1,0,1,0,1,0,0,1,0,"Democrat",1
"4838",1,69,1,0,1,1,1,0,0,1,0,"Democrat",1
"4839",1,64,1,0,1,0,1,0,1,0,0,"Republican",0
"4840",1,64,1,0,1,0,0,1,0,1,0,"Democrat",1
"4842",0,63,1,1,0,0,0,0,1,0,0,"Republican",0
"4843",1,62,0,0,1,0,1,1,0,1,0,"Democrat",0
"4844",1,53,0,0,1,0,0,1,0,0,1,"Independent",0
"4845",1,57,0,0,0,0,1,0,1,0,0,"Republican",0
"4846",1,55,1,0,1,0,1,1,0,1,0,"Democrat",1
"4847",1,35,1,0,1,0,1,1,0,1,0,"Democrat",1
"4848",1,57,0,0,1,1,0,1,0,1,0,"Democrat",1
"4849",1,68,1,0,1,1,0,0,0,1,0,"Democrat",1
"4850",1,37,0,0,1,0,1,1,1,0,0,"Republican",0
"4851",1,30,1,0,1,0,1,1,0,1,0,"Democrat",1
"4852",1,34,1,0,1,1,1,1,1,0,0,"Republican",0
"4853",1,57,1,1,0,0,1,0,0,1,0,"Democrat",1
"4854",1,66,0,0,0,1,0,0,0,1,0,"Democrat",1
"4855",1,56,1,0,1,1,0,0,0,1,0,"Democrat",1
"4856",0,35,1,0,1,0,0,1,0,0,1,"Independent",1
"4857",1,51,0,0,1,0,0,1,0,0,1,"Independent",0
"4858",1,71,0,0,0,0,0,0,1,0,0,"Republican",0
"4859",1,55,0,1,0,1,0,1,1,0,0,"Republican",0
"4860",0,31,1,0,1,1,0,0,0,0,1,"Independent",1
"4861",1,62,1,0,1,0,0,1,0,0,1,"Independent",1
"4862",1,62,1,0,1,1,0,0,0,1,0,"Democrat",0
"4863",1,57,1,0,1,1,0,1,1,0,0,"Republican",0
"4864",1,73,1,0,0,0,0,0,0,1,0,"Democrat",1
"4865",1,71,1,0,1,1,0,0,0,1,0,"Democrat",1
"4866",1,32,0,0,1,0,1,1,0,0,1,"Independent",0
"4867",1,63,1,0,0,0,1,0,1,0,0,"Republican",0
"4868",1,64,1,0,1,0,1,0,0,1,0,"Democrat",1
"4869",1,58,0,0,1,1,1,0,0,0,1,"Independent",1
"4870",1,61,0,0,0,0,1,0,0,1,0,"Democrat",1
"4871",1,78,1,0,0,0,0,0,0,0,1,"Independent",0
"4872",1,41,0,0,1,0,1,0,0,0,1,"Independent",0
"4874",1,56,0,0,1,0,0,0,1,0,0,"Republican",0
"4875",1,31,0,0,1,0,0,1,0,1,0,"Democrat",1
"4876",1,70,1,0,1,1,0,1,0,1,0,"Democrat",1
"4877",1,59,0,0,1,0,1,0,0,1,0,"Democrat",1
"4878",0,65,0,0,1,1,1,0,0,1,0,"Democrat",1
"4879",1,40,0,0,1,0,0,1,0,1,0,"Democrat",1
"4880",1,49,0,0,1,0,0,1,0,1,0,"Democrat",1
"4881",1,59,1,0,0,0,1,1,1,0,0,"Republican",0
"4882",1,45,1,0,1,0,1,0,1,0,0,"Republican",0
"4883",1,31,1,0,1,0,1,1,1,0,0,"Republican",0
"4884",1,65,0,0,1,0,1,1,0,0,1,"Independent",1
"4885",1,62,0,0,1,1,1,1,0,1,0,"Democrat",1
"4886",1,73,1,0,1,1,0,0,0,0,1,"Independent",0
"4887",1,41,0,0,1,0,0,1,0,0,1,"Independent",0
"4889",1,58,1,0,1,0,1,0,1,0,0,"Republican",0
"4890",1,69,0,0,1,0,1,1,1,0,0,"Republican",0
"4891",1,59,1,0,1,0,0,1,0,1,0,"Democrat",1
"4892",1,69,1,0,1,1,1,1,0,1,0,"Democrat",0
"4893",1,61,1,0,1,0,1,0,1,0,0,"Republican",0
"4894",0,50,1,0,0,1,1,1,0,0,1,"Independent",0
"4895",1,70,1,0,0,1,1,0,0,0,1,"Independent",0
"4896",1,59,0,0,1,1,0,0,0,0,1,"Independent",0
"4897",1,59,1,0,1,0,0,1,0,0,1,"Independent",0
"4898",1,67,1,0,1,1,0,1,0,1,0,"Democrat",0
"4899",1,49,1,0,1,0,1,1,1,0,0,"Republican",0
"4900",1,63,1,0,0,0,0,0,1,0,0,"Republican",0
"4901",1,45,1,0,1,0,1,1,0,1,0,"Democrat",0
"4902",1,42,0,0,1,0,0,0,0,0,1,"Independent",0
"4903",1,68,0,0,1,1,1,0,0,0,1,"Independent",0
"4904",1,57,1,0,1,1,1,1,0,1,0,"Democrat",1
"4905",1,33,0,0,1,0,0,0,0,0,1,"Independent",1
"4906",1,67,1,0,0,0,1,1,1,0,0,"Republican",0
"4907",1,71,0,0,0,0,1,0,1,0,0,"Republican",0
"4908",1,65,0,0,0,0,1,1,1,0,0,"Republican",0
"4909",1,64,0,0,1,0,1,0,1,0,0,"Republican",0
"4910",1,58,0,0,1,0,1,0,1,0,0,"Republican",0
"4911",1,71,1,0,1,1,1,0,0,1,0,"Democrat",1
"4912",1,64,1,0,1,0,1,1,0,0,1,"Independent",0
"4913",1,44,1,0,1,0,0,1,0,0,1,"Independent",1
"4914",1,60,1,0,1,1,0,0,1,0,0,"Republican",0
"4915",1,57,1,0,1,1,0,1,0,1,0,"Democrat",1
"4916",1,53,1,0,1,0,0,1,0,1,0,"Democrat",1
"4917",1,40,1,0,1,1,1,1,0,1,0,"Democrat",1
"4919",1,64,1,0,1,0,1,0,1,0,0,"Republican",0
"4920",1,63,1,0,1,0,1,0,0,1,0,"Democrat",1
"4921",1,50,1,0,1,0,0,1,0,1,0,"Democrat",1
"4922",1,60,0,0,1,0,1,0,0,0,1,"Independent",0
"4924",1,59,0,0,1,0,1,1,0,0,1,"Independent",0
"4925",1,53,0,0,0,0,0,0,1,0,0,"Republican",0
"4926",1,61,0,0,1,1,0,0,0,0,1,"Independent",0
"4927",1,60,1,0,1,0,0,0,0,1,0,"Democrat",1
"4928",1,36,0,0,1,0,1,1,0,1,0,"Democrat",1
"4929",1,62,1,0,1,0,1,0,0,0,1,"Independent",1
"4930",1,56,0,0,1,1,1,1,0,1,0,"Democrat",1
"4931",1,55,1,0,1,0,1,1,1,0,0,"Republican",0
"4932",1,48,1,0,1,0,1,1,0,1,0,"Democrat",1
"4933",1,54,1,0,1,0,0,1,0,0,1,"Independent",0
"4935",1,58,1,0,0,0,1,1,1,0,0,"Republican",0
"4936",1,59,1,0,1,0,1,0,0,0,1,"Independent",1
"4937",1,60,1,0,1,0,0,1,0,0,1,"Independent",0
